Price,Open,High,Low,Close,Volume
2015-07-31,0.017906915654622012,0.015947011928530208,0.018458405267436993,0.017362633490950997,0.02514660273481342
2015-08-03,0.017719669871223725,0.015577578522447455,0.017260773324874155,0.016489396938658744,0.030640469660041043
2015-08-04,0.016822036780730784,0.01557897450720442,0.01744971763243708,0.017381062842826527,0.0273033066138919
2015-08-05,0.017332317118334994,0.016175646312025643,0.017756191343478882,0.017926833660131557,0.09142000438313952
2015-08-06,0.015325505895521702,0.013945097993543133,0.014143954156620155,0.014524618751756431,0.23104126128160346
2015-08-07,0.014473612826154593,0.012373957034859773,0.014481672420256358,0.014011452150940698,0.07247786846596758
2015-08-10,0.013697476027807257,0.012268005780334143,0.014133540724575712,0.013817242310588673,0.057742882379115
2015-08-11,0.013554541017668606,0.011756373378379238,0.013894012633478711,0.013282811384974662,0.059054503675860195
2015-08-12,0.013247230234694582,0.011821896914343218,0.013641097972269402,0.01339621841339532,0.05014045969836031
2015-08-13,0.013941895815261007,0.012757330345872772,0.014590276024840004,0.014011452150940698,0.06609907223546757
2015-08-14,0.014996758439258302,0.012959476915736803,0.014984528604607111,0.01410217534022408,0.06071312351819999
2015-08-17,0.01618597445208602,0.01416676043030951,0.01628481361915677,0.015780600983151982,0.10739854028171633
2015-08-18,0.01616024799049437,0.014774584159074934,0.016738573653122646,0.016592879533972142,0.057893967870259064
2015-08-19,0.016867776801856617,0.014732760455756319,0.016955785118751017,0.015817459686903033,0.04808669318687449
2015-08-20,0.01568570498365624,0.013883758423322165,0.015003869963777325,0.01396466901408238,0.06969523898072083
2015-08-21,0.01339016320012957,0.012383712974047008,0.01330933236946056,0.012347203400504193,0.09766099736347517
2015-08-24,0.008643287526252742,0.010655043112596102,0.008026363975133441,0.010660270810930402,0.1473266169468113
2015-08-25,0.012606880162451213,0.010585337605153053,0.011614794775143794,0.010824711407715883,0.060090518472276644
2015-08-26,0.012236676339253252,0.010181050448216801,0.011077720900130768,0.011506571064701238,0.07064491921076924
2015-08-27,0.012675488149436295,0.012516156030731924,0.013353963492167276,0.014079495556842049,0.11535626290867797
2015-08-28,0.014227765835538315,0.013450193477504528,0.014954775941622991,0.014857750376833907,0.07978808184516892
2015-08-31,0.01476519983789671,0.013938130035341952,0.015540941710559808,0.014939972703104279,0.06628170304893842
2015-09-01,0.01401050380224609,0.012690414813679711,0.014270413615455349,0.013461426846373907,0.07881017685303865
2015-09-02,0.01471945981677087,0.012952504969007746,0.01468846832560975,0.014745762862752247,0.06510290416199022
2015-09-03,0.01568570498365624,0.0135380208613569,0.015465066035258691,0.014445231398408816,0.05789064731001414
2015-09-04,0.01408911856899827,0.012424144681136541,0.014453405262190903,0.013929233880425586,0.04949627101084496
2015-09-08,0.014683726575412129,0.013130947717698536,0.015323734501392523,0.014813806268653598,0.04034812753607789
2015-09-09,0.015684273691086367,0.013840542723774461,0.015956023282646337,0.014918708378306,0.044541995125417566
2015-09-10,0.014995327146688428,0.013348426188721903,0.015514164313874104,0.014857750376833907,0.03322220525046986
2015-09-11,0.015053928353906426,0.013281510656528842,0.015424897811999592,0.01510724827281252,0.027275081851810042
2015-09-14,0.01554848492027873,0.013840542723774461,0.01615984392170132,0.015525437197083117,0.03624225479322872
2015-09-15,0.015784329220535263,0.013889334385294265,0.01613455202993428,0.015579305738370693,0.03694953412539764
2015-09-16,0.01582577945335882,0.015043642272604157,0.01663741034251557,0.016809773213461457,0.061581450022247755
2015-09-17,0.01738663262665805,0.015408895701471775,0.01779933483303639,0.016784254401401418,0.04777954136421897
2015-09-18,0.016529018476418793,0.015174685356004233,0.01732474793498163,0.016578704669358374,0.050723218021344565
2015-09-21,0.01738949112239046,0.016255109752919876,0.017071829017311232,0.0170862013243286,0.08985768078790253
2015-09-22,0.016681962311028205,0.015011578497000647,0.01708224457758622,0.016624068291877694,0.04908452154047431
2015-09-23,0.01709933131381087,0.014932115056106421,0.017336649000175272,0.016641078129414212,0.031425782157965695
2015-09-24,0.016753428793745695,0.015123105713498383,0.017132828361120296,0.01693310061923413,0.045494995915710906
2015-09-25,0.017765409892349565,0.01560546232083583,0.01712390256222506,0.016052778662512625,0.05089422687395817
2015-09-28,0.016441832311876736,0.01461286530777256,0.015704594126355692,0.01485066497240465,0.0696172058149651
2015-09-29,0.015457004878027057,0.01390745825596753,0.015533505673044325,0.014598332103503288,0.049728710227989664
2015-09-30,0.015677125407051684,0.013582636534189445,0.015069330078803463,0.014846410485142895,0.07009038564986685
2015-10-01,0.015035350176349459,0.013038940356631029,0.01429421787407318,0.013638624821311791,0.06416982673316642
2015-10-02,0.013332991240777775,0.012927409151605423,0.013966913042481412,0.01472875302521573,0.06169600935069765
2015-10-05,0.015225450366072805,0.013225747048279973,0.015335635566586167,0.014527453724679187,0.04950789297170219
2015-10-06,0.013961905285387849,0.01227636972329229,0.014063615581871414,0.013862605933107987,0.07499817369186529
2015-10-07,0.013480213994515038,0.011533320939647713,0.013102536464107167,0.012515894428796179,0.1013767042775457
2015-10-08,0.012543989166930947,0.010560243782014665,0.011940609845355811,0.011773078798216367,0.09007351720382263
2015-10-09,0.011236133312986354,0.009674996002497938,0.011501726142881995,0.010918273625677266,0.09049190779468312
2015-10-12,0.011530578820460873,0.009484005345105979,0.011042013448088743,0.010193883291217728,0.05193854307098694
2015-10-13,0.010142678951897903,0.009417089812912921,0.01042608863147619,0.010714139352217975,0.07410660326610306
2015-10-14,0.011198968779057732,0.009198215357132587,0.011065819834937124,0.010378170726340119,0.03978695285468564
2015-10-15,0.010592924745010574,0.00930695459264427,0.010808440146049654,0.011006161842037891,0.03546690397603884
2015-10-16,0.011537725059791892,0.010526784021654197,0.012172697642476242,0.011814187933473927,0.060210058641093925
2015-10-19,0.012032281626164203,0.01062018936174261,0.01248066111489779,0.011968706125029774,0.02988338192419825
2015-10-20,0.01220666008935932,0.010264695860590103,0.009067783795876968,0.009832397881157463,0.23562695497984423
2015-10-21,0.009958291664232021,0.008342245366497254,0.010079446697175289,0.00941562644334824,0.05717174601698799
2015-10-22,0.009896829916577952,0.00847328844989733,0.010168711070819264,0.009646694987451323,0.03515145075277101
2015-10-23,0.010388525942514187,0.008417524841648465,0.009914306648230203,0.00927386765782241,0.05856638131985628
2015-10-26,0.009871101410282631,0.008491412320570591,0.010257975444463233,0.010148521696576044,0.04455195680615234
2015-10-27,0.010365657976654941,0.008661491126303239,0.00988752712331396,0.009452483119221665,0.04667711536290403
2015-10-28,0.009861094630515536,0.00815264670533438,0.010005060783253923,0.009822475475927822,0.03354762015447246
2015-10-29,0.00992398767073948,0.008194470408653003,0.01035319247893457,0.009633937609298933,0.018213272943411015
2015-10-30,0.009731024895876381,0.007898924481492379,0.009348965615151729,0.008967668275511102,0.06194339108894453
2015-11-02,0.009519481898752638,0.008480260396626391,0.009844383633756455,0.009940136991610244,0.05345935966316237
2015-11-03,0.010224152214382484,0.008290661735463525,0.009923234575355985,0.009168967576047637,0.12658805793713518
2015-11-04,0.012103748108881693,0.010841849804245046,0.01251934170500768,0.012469115347693113,0.1995391062380045
2015-11-05,0.012615455649648437,0.011098363997600981,0.01311294989615161,0.012488960158152394,0.06290469327985018
2015-11-06,0.01263260866874654,0.010928283197604402,0.01315907078023807,0.01257259997088414,0.028844046567536873
2015-11-09,0.012959930966551077,0.010876703555098545,0.012386933841806197,0.011576033984941586,0.052180943968866425
2015-11-10,0.011600618100015836,0.009581590662409527,0.011162520246096576,0.010324302185052536,0.06490034998704981
2015-11-11,0.010784456227303802,0.008993284794810385,0.010798024585774668,0.01069004005449694,0.04382807467275879
2015-11-12,0.010795890210233427,0.008926369262617324,0.010653713529148998,0.009819640503005066,0.036657324823844276
2015-11-13,0.010095509682905863,0.00808851915412737,0.00974024080038988,0.009004526979262156,0.04519780577379015
2015-11-16,0.009114974082062133,0.008365943204878677,0.009633124828955442,0.010013848315479475,0.0368150514354782
2015-11-17,0.01041711498924559,0.008508140206486884,0.010466258982965826,0.009969906235176785,0.023919655724313805
2015-11-18,0.010317059459796694,0.009258162931124466,0.01063288666506012,0.01097214013908722,0.034930633496483524
2015-11-19,0.011180388556797087,0.009928720220603884,0.011790350384363858,0.011075624762278247,0.029825272119912077
2015-11-20,0.011602045303178363,0.00976282338635031,0.010790586420028642,0.0108218744069155,0.06130916408216394
2015-11-23,0.010724423727515937,0.008951463085755704,0.010954238835824526,0.010501502187868047,0.030187213186608847
2015-11-24,0.010441412202971036,0.009205185309597713,0.011001845224829651,0.010572380566692147,0.029425144610398666
2015-11-25,0.011294734520204346,0.010575579671701876,0.011802251449557509,0.01218701323522521,0.05450367586019113
2015-11-27,0.01268406568133719,0.01077353828729502,0.012788622459088794,0.012466280374770357,0.020610717440246517
2015-11-30,0.01278840895438469,0.011056540294282366,0.013096585931510349,0.012274905507341088,0.03240534743021843
2015-12-01,0.01268406568133719,0.011575142648702394,0.01338966881597875,0.013257294600792245,0.05024007650570804
2015-12-02,0.01353310025497189,0.01165878806107569,0.013416448340894997,0.01252014688818031,0.03774646858417953
2015-12-03,0.013315838221679671,0.011498467188794222,0.013233456694159443,0.012622214024909956,0.03705081121286784
2015-12-04,0.012884172650827634,0.010915737283167172,0.01288532499847879,0.012291917372755243,0.030974185964655957
2015-12-07,0.012203803638330575,0.011244742970688268,0.012660677495334942,0.012398234940991383,0.04044774434342563
2015-12-08,0.012178075132035254,0.010292577664714538,0.0123705677489344,0.011773078798216367,0.032866905304262936
2015-12-09,0.012060866583488261,0.010111346935037686,0.011852835233091587,0.011461209470059547,0.03901326231761823
2015-12-10,0.011776427855780827,0.010249361965166834,0.01228725390788725,0.01182269285224219,0.022641240030017867
2015-12-11,0.01185218208209693,0.009867380650382916,0.011245836215374262,0.010398017564677023,0.04251479309589114
2015-12-14,0.010747293738078853,0.009194033385653513,0.01098250599388998,0.010619159647795216,0.0351829960750978
2015-12-15,0.011363344551893098,0.009375266109594303,0.0114481670930495,0.010974975112009976,0.02550854380151019
2015-12-16,0.011403367581554129,0.011140185706655661,0.011854320738010252,0.012877379838856451,0.07299089502380841
2015-12-17,0.013095717692655044,0.011541684882605867,0.013205191664324531,0.012718609187916473,0.04301121685250736
2015-12-18,0.012945636443185374,0.011282384702527813,0.013127828355874206,0.012303257264446255,0.03828938018422469
2015-12-21,0.012774114431018987,0.011272624774812702,0.013394131715426368,0.012600949700111677,0.020673808084900085
2015-12-22,0.013245800986828378,0.011373000067366239,0.013178412139408284,0.01223095937128315,0.020811611335064453
2015-12-23,0.012844153710573951,0.010940829112041625,0.012955250141183088,0.012195518153993473,0.014062572637255358
2015-12-24,0.0126125991986197,0.01072195864478917,0.012977566766651717,0.012318849615521398,0.0
2015-12-28,0.012745527428991259,0.010735898549719416,0.012569925488541758,0.012089200585757319,0.01981212270134217
2015-12-29,0.012541128626494868,0.011536106926369825,0.013166508945984097,0.013257294600792245,0.02819653731977659
2015-12-30,0.013475924206212755,0.012360017129929526,0.014077006408444809,0.0133848785217043,0.04964071538149917
2015-12-31,0.013748933040397905,0.012334921312527204,0.0144786950257274,0.013657056201064943,0.0333218220578176
2016-01-04,0.012635467164478949,0.010652253137346114,0.011596943177353332,0.011303856305580944,0.10159420097358826
2016-01-05,0.01201227011133369,0.010026307532171368,0.011745717133426606,0.0113066912785037,0.04115502367559455
2016-01-06,0.011103203037911118,0.009072748235704604,0.011147646042835066,0.010684370108651434,0.05098886284093852
2016-01-07,0.010272748686537058,0.008848299812216125,0.010803977246602037,0.010203807724324995,0.047256553125643364
2016-01-08,0.010797321502803301,0.009127117853460445,0.01037253170987424,0.009544627850721677,0.04848183985602052
2016-01-11,0.010247020180241734,0.008292057720220486,0.009216555623719706,0.00909808716934591,0.05617391766338817
2016-01-12,0.009902546908042764,0.008193076418159976,0.009560224419952731,0.009398616605811715,0.039579417839377865
2016-01-13,0.009961150159964429,0.008041121483100586,0.008770233755499863,0.00802922531811788,0.05675501570624995
2016-01-14,0.008560387060605627,0.007671686082753898,0.007785350379117775,0.008861348679397318,0.09600901864162521
2016-01-15,0.008097275991993457,0.006984398913094242,0.008361104844240689,0.008692657651105329,0.08086560364464693
2016-01-19,0.009489463604155035,0.007737207624453936,0.008886277654060071,0.0086543814608929,0.05529895003885056
2016-01-20,0.008158737739647526,0.006456038625223044,0.007468461107800993,0.007800993774815176,0.08518233196304881
2016-01-21,0.008466050567325214,0.006727886714002252,0.008029339241431854,0.00798102672267581,0.04081300597036733
2016-01-22,0.008930586794396247,0.007044344492822187,0.008625924827104732,0.008346764592120207,0.040114028038810715
2016-01-25,0.008253074232927936,0.0067752843850290324,0.008157286333416256,0.0074721125812442085,0.03305119639785625
2016-01-26,0.007772812189921329,0.005973682017885597,0.007115866512672733,0.007072353008849133,0.07066484257223879
2016-01-27,0.00715533212824088,0.005337976484995739,0.006653180679811618,0.006294096160979642,0.04830086932267212
2016-01-28,0.006928065359885237,0.005061946424737458,0.006153299761759278,0.006525162677205099,0.06449856219741394
2016-01-29,0.0068080003603095025,0.005404894011452738,0.006996847347814104,0.0067378018694326525,0.03560138666595829
2016-02-01,0.006637907596009324,0.006210678350075247,0.006203881417062809,0.007551495878836568,0.07620021650052797
2016-02-02,0.007161051164409363,0.005318460618093393,0.005828970196465923,0.005544191070215313,0.08410314988344833
2016-02-03,0.005898933286886936,0.0040386836150915865,0.0043337903417565195,0.004225833350886308,0.11992867436593903
2016-02-04,0.00405649988161268,0.002928987412086366,0.003859201315471218,0.004488088625017303,0.061055141223427215
2016-02-05,0.00414226088769587,0.002513546336941983,0.0024830406256204397,0.0026834965476387196,0.14493581357046562
2016-02-08,0.002112581699023331,0.0003039138586466532,0.0007364316146203885,0.0006123987646226292,0.14286710453787765
2016-02-09,0.0,0.0006719532742363796,0.0,0.0006492554404960577,0.13188601180791223
2016-02-10,0.00116920858740455,0.0,0.0001026552002173671,0.0,0.16102226767700248
2016-02-11,0.0013836121249643646,0.0011557018778029157,0.0008852076989242161,0.0009639597415756311,0.22487498090677863
2016-02-12,0.0018124171553803269,0.0002843940032164309,0.000394252579767114,0.0010447625535069983,0.10837976583409153
2016-02-16,0.0023412777152451783,0.0011124841839912705,0.0019429914843090042,0.0016302290753634659,0.08111796622326119
2016-02-17,0.00238415924063861,0.0020033099197440396,0.002325338742421381,0.003545389152484705,0.08495985442663886
2016-02-18,0.0043023489169326315,0.0025065763844768565,0.003528923345811584,0.0032746309874630668,0.052790266773810074
2016-02-19,0.0030502378191772997,0.0017454037301590196,0.0031912050821753836,0.003247696716819279,0.03737954667711536
2016-02-22,0.0039735973712618985,0.003337454546237746,0.00428469419137165,0.004829725168863045,0.0722570512096801
2016-02-23,0.004836926468262295,0.00373058778496586,0.004854500252128285,0.004754594330654817,0.08760302038159878
2016-02-24,0.004349518185924672,0.00341970796238196,0.003985658646075873,0.0050083426581399235,0.07782729102054099
2016-02-25,0.00519283372339089,0.0046771771289674975,0.005080637516651887,0.006203368915941011,0.08372294573540448
2016-02-26,0.006629332108812107,0.0051623217172909915,0.006538622286170071,0.006615887894366103,0.08894286644042583
2016-02-29,0.007158192668676958,0.005768751455563395,0.00716645029620681,0.006841284464746054,0.06294121944254434
2016-03-01,0.007422621926257547,0.005712985853050592,0.006196443251316783,0.006050270238724165,0.09968653911287913
2016-03-02,0.005918944801717448,0.0046771771289674975,0.006017914504028849,0.006332370323314452,0.06897467740757221
2016-03-03,0.006569299609024238,0.0059179184096367285,0.006422578387609849,0.007381385336205578,0.0684201438466698
2016-03-04,0.007958628725453411,0.006839413930499982,0.008398299929431915,0.008132709941308904,0.09598245415966582
2016-03-07,0.007912890749031242,0.0076298623794352795,0.008383421469709322,0.00873518427282426,0.07672818557947098
2016-03-08,0.008744772303567842,0.007323162534066521,0.009097536458861081,0.00835385405230472,0.05762334221029772
2016-03-09,0.008890567854142568,0.007583858698901526,0.009185313199355845,0.009221418630873838,0.041516964742291315
2016-03-10,0.00967385089182092,0.008130340863182046,0.00886991368941881,0.008719591921749113,0.07445526209182013
2016-03-11,0.009377976136480191,0.007590828651366649,0.009563201814481687,0.009048471087442465,0.04375004150700307
2016-03-14,0.010052630202216098,0.00860851549904042,0.01035319247893457,0.010132927317623268,0.05574722567191537
2016-03-15,0.010284184714170353,0.008922185296874309,0.010481137442688436,0.010585137944844544,0.04105042602787942
2016-03-16,0.010817330972930143,0.009425453755871067,0.011302370531505172,0.011094052086276146,0.04663228779959755
2016-03-17,0.011313316787168654,0.010250753961395916,0.011745717133426606,0.011724880202774304,0.05105195348559209
2016-03-18,0.012403910607821027,0.011084422098406793,0.012944836709138645,0.012626466484294087,0.06647429554314403
2016-03-21,0.01329582670684916,0.011837230809766487,0.013977328602756398,0.013417480710315968,0.07636956507301912
2016-03-22,0.01356311650486583,0.011713157678831528,0.013614318447353155,0.012839105676521648,0.059902906818438406
2016-03-23,0.012871309420031805,0.011119275849260292,0.012047727945020792,0.011186196817776155,0.0704091594333796
2016-03-24,0.010500015454892701,0.01030512357915176,0.011001845224829651,0.011919090043126322,0.07061005332819753
2016-03-28,0.012762680448089363,0.011130427773204492,0.012489586913793024,0.012274905507341088,0.0534228335004682
2016-03-29,0.012516831412769422,0.010791662157968278,0.012538683064177901,0.012256476155465566,0.05489384168896977
2016-03-30,0.013260093465490404,0.01122661910001501,0.012712748912018228,0.011797178095937402,0.05520431407187021
2016-03-31,0.012438216646017242,0.011494285217315145,0.012491074546942232,0.01220544258710074,0.12128180266574577
2016-04-01,0.014652283122355662,0.012955292949993792,0.013716973647570518,0.013313996087124948,0.25384852932386753
2016-04-04,0.01526547339573383,0.013543600811856876,0.01526273515758346,0.014646530698945358,0.21197294407512438
2016-04-05,0.014033371768105339,0.0141625764645665,0.014721198383122816,0.01584864844480858,0.15342150527637025
2016-04-06,0.01595870972843405,0.015721169514548695,0.016722211816711928,0.017259150895637607,0.18258930646778726
2016-04-07,0.017742537837082975,0.01594422394754416,0.0168799094434499,0.016093891853525437,0.13528294493847004
2016-04-08,0.01689207606028574,0.014756460288401677,0.015914365298007493,0.015083148975091484,0.11050658467096569
2016-04-11,0.015534192441616704,0.014501342079802707,0.015509699286195944,0.015061884650293206,0.14035510071259225
2016-04-12,0.015319788904056886,0.013498989127552208,0.015261249652664795,0.014764192214627776,0.08393048075071226
2016-04-13,0.015178283141784439,0.014014801506722248,0.015811712226020673,0.015715392550173388,0.07002397444496836
2016-04-14,0.015820062461894005,0.014201612186899068,0.016365154322136047,0.015336897302576598,0.05685131195335277
2016-04-15,0.015578501170172662,0.013889334385294265,0.016078017713803378,0.01571255757725063,0.050545568048241105
2016-04-18,0.015710000152678025,0.01440654274922127,0.016455902072468137,0.015623249846551009,0.05916242188382023
2016-04-19,0.015837213436288446,0.013857270609690761,0.014907163167926243,0.014700399240232934,0.09379752551850548
2016-04-20,0.01485667988014839,0.013758291301894189,0.014944360381348012,0.015068974110477716,0.07448182657377952
2016-04-21,0.015246891128769521,0.013373522006124225,0.015749227377292944,0.014830820161945375,0.0344524728212144
2016-04-22,0.015232598650107496,0.013805686978657028,0.015570698630005007,0.015604824550430732,0.051108403009755804
2016-04-25,0.01582148966505654,0.014276891662050283,0.016322006576117452,0.015331227356731092,0.049182478067699584
2016-04-26,0.015684273691086367,0.014046869270853628,0.016118185937062476,0.015603405036091728,0.04176932732090559
2016-04-27,0.015784329220535263,0.013945097993543133,0.01611967569844222,0.01528161330270527,0.04147047689886238
2016-04-28,0.015369818713485008,0.013726223537762802,0.015828078318892477,0.014748597835675004,0.030067673017791566
2016-04-29,0.015125398926031257,0.013029180428915918,0.0143953833129108,0.01376337376930109,0.07812946200282912
2016-05-02,0.014176308822947667,0.012298677559708565,0.013950549077840158,0.013910804528550057,0.052064724360294065
2016-05-03,0.013584557267562546,0.011702003760623393,0.013474470290175108,0.012566927997161005,0.05967378816153862
2016-05-04,0.01257400541682488,0.011081634117420747,0.011805224587625382,0.011183359816975769,0.1326978887877963
2016-05-05,0.012312434654976695,0.010270273816826138,0.010226733020099372,0.009619760716807532,0.17510642395584985
2016-05-06,0.009798203634995267,0.008559723837520617,0.009976791496957928,0.010101740587595352,0.0826354622551917
2016-05-09,0.010491439967695481,0.008529052058146195,0.009781898785028727,0.009249770387979,0.06754683650225467
2016-05-10,0.009323660628157138,0.00759780059809571,0.00951410566409681,0.009217166171489707,0.05582857939791602
2016-05-11,0.009329375574918277,0.008435646718057785,0.009670317785916129,0.00925544033382451,0.07394721637434667
2016-05-12,0.009879676897479844,0.007904498449200534,0.009314747924489459,0.009017286385292169,0.04885374260345206
2016-05-13,0.009356535373783476,0.0078389769075005,0.009767020325306127,0.009064065466395241,0.03511160402983192
2016-05-16,0.009409421634240328,0.008110824996279704,0.009948524338892477,0.009160460629401748,0.03721351866486913
2016-05-17,0.00953806416571695,0.007646592259615514,0.009368304846091403,0.008645876542124637,0.035456942295304064
2016-05-18,0.009552354599675312,0.008411948879676365,0.009923234575355985,0.009568727148442709,0.08151145261228475
2016-05-19,0.010191275424052477,0.008618275426755528,0.009856284698950099,0.01014143223639153,0.10224503078159347
2016-05-20,0.010672966714925285,0.009142451748883722,0.011202690597586211,0.01086015059712793,0.13778830764326558
2016-05-23,0.011084620770946803,0.009428241736857114,0.011129792316814054,0.010284610536256362,0.0729610099816041
2016-05-24,0.010617221958736028,0.008890123515534743,0.011028624749745891,0.010524181971250077,0.03828273906373483
2016-05-25,0.010804467742134314,0.009255372955874478,0.011226494856204049,0.010760920461198666,0.0401588556021172
2016-05-26,0.011174669520628608,0.00979906913343289,0.011604381343099351,0.011546264741375045,0.05585846444012034
2016-05-27,0.01181644884073818,0.009892474473521304,0.011857298132539204,0.011251405250754742,0.04885042204320714
2016-05-31,0.011537725059791892,0.009727969635496818,0.011968879131651802,0.011278339521398534,0.034550429348439674
2016-06-01,0.011314746035034857,0.009400359932732683,0.011283029172334952,0.010758083460398287,0.03776639194564907
2016-06-02,0.011044597741285786,0.009053232368802264,0.011315759229848024,0.010673028189082789,0.021995391062380045
2016-06-03,0.011103203037911118,0.00933623038726173,0.011449656854429245,0.01067728064846692,0.025252860662651002
2016-06-06,0.010817330972930143,0.009191247398931401,0.01106879297300499,0.010916854111338262,0.025593218087755765
2016-06-07,0.01142337705168097,0.011078844142170759,0.011971852269719675,0.012569762970083755,0.09140838242228229
2016-06-08,0.013075708222528203,0.011972459853173516,0.013621756613099181,0.013020556110843656,0.08739714564641346
2016-06-09,0.013244369694258504,0.011202921261633587,0.012796060624834828,0.012147321586429026,0.06282666011409445
2016-06-10,0.012159492865070946,0.010176868476737731,0.01151065194177723,0.010648930919239387,0.08830365859327786
2016-06-13,0.011031734510489957,0.00987016863136897,0.01139758543774596,0.010518512025404572,0.057860762267809826
2016-06-14,0.010943115008674363,0.009372476134344315,0.010634374298209327,0.010105993046979483,0.047686565677361084
2016-06-15,0.010667249723460476,0.00933065442528963,0.011021186583999872,0.010494412727683537,0.036534464094782074
2016-06-16,0.010734430507283028,0.008792536203967253,0.010778683226604455,0.01052701897205046,0.028761032561413765
2016-06-17,0.010790175263472285,0.00906438429274646,0.010927459310908279,0.010178290940142581,0.039923095824727556
2016-06-20,0.011031734510489957,0.009588562609138585,0.011482386911942317,0.010777930298735191,0.0472764764871129
2016-06-21,0.011200398026923936,0.009424059765378044,0.011568673891057334,0.010765172920582797,0.06343930347928302
2016-06-22,0.008168744519414618,0.007107078053536175,0.008137944974246039,0.007511806257918013,0.38243556452844724
2016-06-23,0.0076284479319164746,0.005936042280309986,0.007599383466083808,0.007474947554166958,0.15644321509925158
2016-06-24,0.006822294883675199,0.0055972786593377205,0.007242325971507927,0.007014232008177426,0.10490479953777801
2016-06-27,0.006938072139652328,0.006111697048014737,0.00696560492345024,0.007779729450016898,0.107875040676863
2016-06-28,0.008514647039479791,0.006842201911486032,0.008682457015005092,0.008239029537422678,0.09138845906081274
2016-06-29,0.008977756063388288,0.007919834338887745,0.009216555623719706,0.009429803335839634,0.08777734979445732
2016-06-30,0.010098368178638267,0.008159616657799507,0.010112176754688357,0.009726080312921312,0.068654243343937
2016-07-01,0.00912212236609682,0.008820416013827753,0.009662877491939555,0.010324302185052536,0.07790034334592932
2016-07-05,0.009635259154729767,0.008304603634657709,0.009960427532316667,0.009967069234376406,0.07416969391075662
2016-07-06,0.00967385089182092,0.008400796955732169,0.010109201488389945,0.010032277667355,0.069929338477988
2016-07-07,0.010116950445602579,0.008803688127911453,0.010705787074062827,0.010244916859582554,0.04821453475630409
2016-07-08,0.010788746015606084,0.009039290469608077,0.010927459310908279,0.010363993833848721,0.05589831116305943
2016-07-11,0.011097484001742632,0.010010971642484157,0.011672816724423898,0.011498066145932975,0.07839510682242308
2016-07-12,0.01168923555712776,0.010111346935037686,0.012224769059159528,0.011479638821935076,0.06414160197108457
2016-07-13,0.011889344571321875,0.009845074808230582,0.011788860622984114,0.011179107357591637,0.04746906898131853
2016-07-14,0.011549161087425187,0.009754459443392163,0.01190192925524592,0.011037350599943437,0.03267099224981239
2016-07-15,0.011463400081341994,0.009449153588516428,0.011692158083594119,0.010877160434664458,0.025339195229019045
2016-07-18,0.011051746025320469,0.01005418734203186,0.011492800343986753,0.011706450850898775,0.04489563479150202
2016-07-19,0.011817878088604385,0.010334399373769218,0.012452391828601798,0.01156610955183432,0.0399646028277891
2016-07-20,0.01202799183786192,0.010431986685336708,0.012489586913793024,0.012005562800903202,0.03088951167841038
2016-07-21,0.011960813098743042,0.010160138596557497,0.011611819508845385,0.010891337327155852,0.06177404251645338
2016-07-22,0.011387641765618552,0.009693119873171195,0.01157908945133232,0.011142250681718216,0.03107546305212616
